,mvp
1996-11-05 00:00:00,1.0011118107756183
1996-11-06 00:00:00,1.0202897690771555
1996-11-07 00:00:00,1.0016257346020578
1996-11-08 00:00:00,1.0079589142246246
1996-11-11 00:00:00,0.99926824716388796
1996-11-12 00:00:00,0.99794916076718521
1996-11-13 00:00:00,1.0003470656431179
1996-11-14 00:00:00,1.0059147738166569
1996-11-15 00:00:00,1.002234034079708
1996-11-18 00:00:00,0.99607806548311828
1996-11-19 00:00:00,1.0049677601999358
1996-11-20 00:00:00,1.0038720228558822
1996-11-21 00:00:00,0.99898636518206962
1996-11-22 00:00:00,1.0094153320991404
1996-11-25 00:00:00,1.0087601697383677
1996-11-26 00:00:00,0.99639581586012449
1996-11-27 00:00:00,0.99738309731240227
1996-12-02 00:00:00,0.99509292472271837
1996-12-03 00:00:00,0.98690097120381337
1996-12-04 00:00:00,1.0031418561574499
1996-12-05 00:00:00,1.0042874377158373
1996-12-06 00:00:00,0.98816736554624018
1996-12-09 00:00:00,1.013380103952912
1996-12-10 00:00:00,0.99530027991620462
1996-12-11 00:00:00,0.98663895164698234
1996-12-12 00:00:00,0.9893948899974726
1996-12-13 00:00:00,1.000872900199723
1996-12-16 00:00:00,0.98913588957704635
1996-12-17 00:00:00,1.006097385082372
1996-12-18 00:00:00,1.0049714677256305
1996-12-19 00:00:00,1.0125583568879606
1996-12-20 00:00:00,1.0031684795249025
1996-12-23 00:00:00,0.9969973232403011
1996-12-24 00:00:00,1.0003126361143604
1996-12-26 00:00:00,1.0091949271465228
1996-12-27 00:00:00,0.99884152990041308
1996-12-30 00:00:00,0.99432152861913037
1997-01-02 00:00:00,1.0018246728329561
1997-01-03 00:00:00,1.0103215348625894
1997-01-06 00:00:00,0.99767994255102288
1997-01-07 00:00:00,1.0034020607286041
1997-01-08 00:00:00,0.98971130543346886
1997-01-09 00:00:00,0.99801134811209902
1997-01-10 00:00:00,0.99579542007454003
1997-01-13 00:00:00,1.0043346461927278
1997-01-14 00:00:00,1.0092675296500442
1997-01-15 00:00:00,0.9995263333117741
1997-01-16 00:00:00,1.0043450415136921
1997-01-17 00:00:00,1.003170820615825
1997-01-20 00:00:00,0.99295801157054298
1997-01-21 00:00:00,1.0100187677107149
1997-01-22 00:00:00,1.0053656777447435
1997-01-23 00:00:00,0.98437408458547926
1997-01-24 00:00:00,0.98769540183091242
1997-01-27 00:00:00,0.99111668893653038
1997-01-28 00:00:00,1.0089626727397272
1997-01-29 00:00:00,1.0046191343007063
1997-01-30 00:00:00,1.0083696325466915
1997-02-03 00:00:00,1.0022729735629778
1997-02-04 00:00:00,1.0034156365814366
1997-02-05 00:00:00,0.98188373884880542
1997-02-06 00:00:00,1.0024833580990344
1997-02-07 00:00:00,1.0129844984845455
1997-02-10 00:00:00,0.99401717952962709
1997-02-11 00:00:00,1.007539518134416
1997-02-12 00:00:00,1.0121330839381644
1997-02-13 00:00:00,1.0121097827512178
1997-02-14 00:00:00,0.99699395919149791
1997-02-18 00:00:00,1.005258416629585
1997-02-19 00:00:00,0.99609193918082339
1997-02-20 00:00:00,0.99814810082203054
1997-02-21 00:00:00,1.0040245130662768
1997-02-24 00:00:00,1.0077428085408939
1997-02-25 00:00:00,1.001812430479009
1997-02-26 00:00:00,0.98520485843447481
1997-02-27 00:00:00,0.99358087858833832
1997-03-03 00:00:00,1.003527813339115
1997-03-04 00:00:00,0.99596344131546477
1997-03-05 00:00:00,1.0096654538035188
1997-03-06 00:00:00,0.99018561527328353
1997-03-07 00:00:00,1.0080519091814599
1997-03-10 00:00:00,1.0077562276361458
1997-03-11 00:00:00,0.99874979579034495
1997-03-12 00:00:00,0.98931979540230364
1997-03-13 00:00:00,0.98152623961802365
1997-03-14 00:00:00,1.0052338694872467
1997-03-17 00:00:00,1.0034522570668929
1997-03-18 00:00:00,0.99758977187762909
1997-03-19 00:00:00,1.0003258491671692
1997-03-20 00:00:00,0.99339662280020447
1997-03-21 00:00:00,1.0090547250814734
1997-03-24 00:00:00,1.0046326874360054
1997-03-25 00:00:00,0.9969052604663956
1997-03-26 00:00:00,1.004609702219371
1997-03-27 00:00:00,0.98052816218379357
1997-04-01 00:00:00,1.0065390045091489
1997-04-02 00:00:00,0.98691841925717083
1997-04-03 00:00:00,1.0054163402890319
1997-04-04 00:00:00,1.0033027199485185
1997-04-07 00:00:00,0.99998415485834335
1997-04-08 00:00:00,1.0052859416683724
1997-04-09 00:00:00,0.99112019769469994
1997-04-10 00:00:00,0.99582319753981441
1997-04-11 00:00:00,0.97364933150767585
1997-04-14 00:00:00,1.0098498674415235
1997-04-15 00:00:00,1.0169763056072394
1997-04-16 00:00:00,1.0128872538264284
1997-04-17 00:00:00,0.99699403558427535
1997-04-18 00:00:00,1.0064978762335781
1997-04-21 00:00:00,1.0009291857738443
1997-04-22 00:00:00,1.0160110433742091
1997-04-23 00:00:00,1.0007363799854789
1997-04-24 00:00:00,0.99350941942356319
1997-04-25 00:00:00,0.99155608781369009
1997-04-28 00:00:00,1.0085978942487683
1997-04-29 00:00:00,1.0231070888219418
1997-05-01 00:00:00,0.99929576482193461
1997-05-02 00:00:00,1.0169382824160402
1997-05-05 00:00:00,1.0163273217505195
1997-05-06 00:00:00,1.0094414262097933
1997-05-07 00:00:00,0.98302511332893239
1997-05-08 00:00:00,1.0101046022061932
1997-05-09 00:00:00,1.0080292867605447
1997-05-12 00:00:00,1.0255639988429814
1997-05-13 00:00:00,0.99567844500887304
1997-05-14 00:00:00,1.0087745390355474
1997-05-15 00:00:00,1.0020273809395694
1997-05-16 00:00:00,0.9976328956547138
1997-05-19 00:00:00,1.0074534969852842
1997-05-20 00:00:00,1.0107127410546655
1997-05-21 00:00:00,0.99124031520516453
1997-05-22 00:00:00,0.98674487395457477
1997-05-23 00:00:00,1.0131217172731719
1997-05-27 00:00:00,0.99672480388160822
1997-05-28 00:00:00,1.0074572579399796
1997-05-29 00:00:00,0.99279665118919025
1997-06-02 00:00:00,1.0032982623504352
1997-06-03 00:00:00,0.9978061553842239
1997-06-04 00:00:00,1.0023805387786906
